YEAR,TECHNOLOGY:Service,VALUE
2021,PSG,0.7256711417462
2022,PSG,0.6732525032786884
2023,PSG,0.6866408761225942
2024,PSG,0.704796842993585
2025,PSG,0.6472743462722735
2026,PSG,0.8569227959494957
2027,PSG,0.6856433457800511
2028,PSG,0.5822536378602627
2029,PSG,0.4842447702352102
2030,PSG,0.5469695389593727
2031,PSG,0.4515309784909886
2032,PSG,0.4025142537134713
2033,PSG,0.4461061503561636
2034,PSG,0.3906722139859033
2035,PSG,0.3370719335502308
2036,PSG,0.2645123438066409
2037,PSG,0.3864251787168279
2038,PSG,0.36684877164323126
2021,FRT,1.6323117043740574
2022,FRT,1.6887849367887013
2023,FRT,1.7467745695872754
2024,FRT,1.806368602769779
2025,FRT,1.8680577956945017
2026,FRT,1.8981440555100932
2027,FRT,1.9295735928852267
2028,FRT,1.9627464099008696
2029,FRT,1.9622624266867696
2030,FRT,2.0255874804656755
2031,FRT,2.0625548223972
2032,FRT,2.100947703020434
2033,FRT,2.1402920664497698
2034,FRT,2.17331006644977
2035,FRT,2.17192806644977
2036,FRT,2.16948765619336
2037,FRT,1.9495748212831718
2038,FRT,1.8641512283567692
2039,FRT,1.640492175566422
2040,FRT,1.414684487098027
2041,FRT,1.2209963930900745
2042,FRT,1.0259316353704895
2043,FRT,0.8291346726656712
2044,FRT,0.6656723879618697
2045,FRT,0.46773847767163224
2046,FRT,0.26735038796186983
2047,FRT,0.2296341674894289
2048,FRT,0.1909659377000894
2049,FRT,0.1565659377000892
2039,PSG,0.0792752940983605
2040,PSG,0.0688125193442622
2041,PSG,0.0689931973770491
2042,PSG,0.0691674226229507
2043,PSG,0.0693416478688523
2044,PSG,0.0695223259016392
2045,PSG,0.0696965511475408
2046,PSG,0.0698707763934425
2047,PSG,0.0700514544262294
2048,PSG,0.070225679672131
2049,PSG,0.0703999049180327
