YEAR,CostType,VALUE
2030,CAP,7361.641558795093
2031,CAP,7732.662738378321
2032,CAP,4864.25362517155
2033,CAP,3624.945094420339
2034,CAP,3453.062643638622
2035,CAP,3131.50625982609
2036,CAP,3683.7038313578664
2037,CAP,7468.246028109699
2038,CAP,7962.9357198718535
2039,CAP,8038.799355487499
2040,CAP,8141.593448583503
2041,CAP,8270.258373686724
2042,CAP,8759.844552949991
2043,CAP,8728.586164086393
2044,CAP,8604.805206358391
2045,CAP,8776.362791614782
2046,CAP,8690.512231665005
2047,CAP,6817.532472411106
2048,CAP,6866.577391092348
2049,CAP,7211.294818776928
2050,CAP,7437.494568374697
2051,CAP,7378.6169091531365
2053,CAP,9351.26329218881
2054,CAP,10391.55473053301
2055,CAP,11398.43895578093
2024,CAP,4913.132448795553
2025,CAP,8767.254001264808
2021,CAP,2710.729552357368
2023,CAP,4188.609275536424
2022,CAP,5842.278512871288
2026,CAP,4852.974549133943
2029,CAP,6695.9102651070025
2028,CAP,3907.5151056985483
2052,CAP,8938.68148777836
2027,CAP,3884.5428376071436
2021,FIX,1266.5888293093167
2022,FIX,1304.2407069750861
2023,FIX,1306.847826874798
2024,FIX,1362.47741575936
2025,FIX,1480.1572606708924
2026,FIX,1520.8732289983582
2027,FIX,1543.3073814746604
2028,FIX,1566.680437977367
2029,FIX,1637.8037827702433
2030,FIX,1714.7072173007832
2031,FIX,1800.5587554827462
2032,FIX,1882.5261764175543
2033,FIX,1929.725183392459
2034,FIX,1973.8896724331678
2035,FIX,2013.0949590613436
2036,FIX,2062.6276415639145
2037,FIX,2077.836299524692
2038,FIX,2093.853897345868
2039,FIX,2107.1589300786054
2040,FIX,2117.7038500475196
2041,FIX,2156.241127850619
2042,FIX,2182.309255875887
2043,FIX,2205.531575515887
2044,FIX,2223.253279335918
2045,FIX,2239.161413844886
2046,FIX,2138.964381741357
2047,FIX,2184.1698289400147
2048,FIX,2211.053465828626
2049,FIX,2266.7709318006696
2050,FIX,2332.0978809675867
2051,FIX,2423.0974111593146
2052,FIX,2484.025373464937
2053,FIX,2547.221660397524
2054,FIX,2612.212166994018
2055,FIX,2624.345693192162
2021,VAR,12.887903525478166
2022,VAR,-186.99321488561264
2023,VAR,80.72684280389056
2024,VAR,137.6594880279455
2025,VAR,-30.2929400790829
2026,VAR,47.09070009980756
2027,VAR,186.9645348046268
2028,VAR,330.381245295833
2029,VAR,199.98342937791998
2030,VAR,-117.72202954788531
2031,VAR,-481.18138393868986
2032,VAR,-770.0909353238237
2033,VAR,-855.3781568248387
2034,VAR,-905.1626579942541
2035,VAR,-1025.7552211938814
2036,VAR,-1080.2669289746952
2037,VAR,-1246.5638036772518
2038,VAR,-1439.5512012526037
2039,VAR,-1704.7568698316359
2040,VAR,-1992.1588761928635
2041,VAR,-2187.2976437872276
2042,VAR,-2468.1630468200296
2043,VAR,-2822.179072105444
2044,VAR,-3062.9214138011753
2045,VAR,-3282.5470322561296
2046,VAR,-3675.576971276757
2047,VAR,-3894.3670890968074
2048,VAR,-4115.780034983571
2049,VAR,-4590.34712406003
2050,VAR,-5085.250860867436
2051,VAR,-5491.150745278373
2052,VAR,-5724.398177126796
2053,VAR,-5948.760893828375
2054,VAR,-6160.454071467449
2055,VAR,-6107.835077660481
