YEAR,CostType,VALUE
2041,CAP,2505.2141644678263
2042,CAP,2733.54190055902
2043,CAP,2502.2819340086994
2044,CAP,2634.721360021446
2045,CAP,2648.7610826829286
2046,CAP,2593.346680940176
2050,CAP,1436.0182110685623
2037,CAP,2519.4195142431076
2038,CAP,2864.731507382679
2039,CAP,3895.816734920298
2040,CAP,4496.632553448531
2023,CAP,3708.2367939115297
2024,CAP,3863.8427366068204
2025,CAP,4019.1601388159684
2022,CAP,4480.912736957568
2026,CAP,1771.1238879833752
2027,CAP,1916.7255787460156
2028,CAP,1791.4741089056213
2029,CAP,1776.1978197609408
2030,CAP,1966.1121385904958
2031,CAP,1975.0472638750998
2032,CAP,649.4910077190062
2033,CAP,815.5893360145122
2034,CAP,722.0200295009386
2035,CAP,852.1135335126593
2036,CAP,779.1400507245737
2047,CAP,1202.6178323626777
2048,CAP,1291.7572799304487
2049,CAP,1196.5470762611424
2051,CAP,1648.9150565050902
2052,CAP,2730.8259500118406
2053,CAP,3210.4969077224964
2054,CAP,4301.07708286421
2055,CAP,4754.883487311508
2021,CAP,9.27355897435918
2041,FIX,559.7325293253353
2042,FIX,556.8354087440636
2043,FIX,554.9174881753859
2044,FIX,549.5482194945014
2045,FIX,544.4548885050888
2046,FIX,538.6265557895546
2047,FIX,541.4773798906018
2048,FIX,518.8435463581037
2049,FIX,518.5665064045488
2050,FIX,524.0905736826271
2051,FIX,537.4599459266965
2052,FIX,533.1564652538317
2053,FIX,534.6112268135697
2054,FIX,537.3577951681492
2055,FIX,541.8244089247828
2037,FIX,672.0283592091575
2038,FIX,629.6742758946126
2039,FIX,594.8501288549095
2040,FIX,565.3929785215755
2021,FIX,756.6302112820513
2022,FIX,739.2763858951308
2023,FIX,744.0257922528183
2024,FIX,783.840038610878
2025,FIX,814.1976181488127
2026,FIX,787.1566505238203
2027,FIX,760.0055016085828
2028,FIX,729.0387780147879
2029,FIX,701.3193971844877
2030,FIX,674.8489595380393
2031,FIX,648.2929407517555
2032,FIX,653.8194935739231
2033,FIX,662.43851699285
2034,FIX,667.9044037009907
2035,FIX,676.5265052052672
2036,FIX,686.1884426232798
