YEAR,CostType,VALUE
2041,CAP,2995.155359840525
2042,CAP,3019.9659966541926
2043,CAP,3033.132863047561
2044,CAP,2883.0348213591396
2045,CAP,3082.3254557738496
2046,CAP,3554.211049382903
2047,CAP,2038.1516053392093
2048,CAP,2100.7224794074764
2049,CAP,1801.3693701259085
2050,CAP,2191.895211193984
2051,CAP,2482.520920042023
2052,CAP,4408.055164241997
2053,CAP,5784.653733629854
2054,CAP,6114.0177710360895
2055,CAP,6503.402735600843
2039,CAP,4916.990625370816
2040,CAP,5147.669786158291
2023,CAP,3708.2487979115276
2024,CAP,3863.8427366068217
2025,CAP,3916.9721714596485
2022,CAP,4480.933750957568
2026,CAP,1998.8979741446594
2027,CAP,2159.1069019751685
2028,CAP,2170.2226836234927
2029,CAP,1868.9159953972085
2030,CAP,2201.3205110688123
2031,CAP,2224.9300585741303
2032,CAP,867.1117533300041
2033,CAP,1036.3620249149192
2034,CAP,1064.9875720833325
2035,CAP,1100.2056099226659
2036,CAP,1003.578049838984
2038,CAP,4457.287829148692
2037,CAP,2612.676222862255
2021,CAP,9.27355897435918
2041,FIX,689.3665074845285
2042,FIX,700.6146802154352
2043,FIX,711.8729528800056
2044,FIX,722.0086959848182
2045,FIX,733.0676615046953
2046,FIX,734.6883678419986
2047,FIX,745.6022510129078
2048,FIX,746.9430594635354
2049,FIX,745.1459759021797
2050,FIX,754.8147601814035
2051,FIX,772.6804000705345
2052,FIX,773.6525319689966
2053,FIX,775.3908117099827
2054,FIX,788.9331299616869
2055,FIX,801.2117209549116
2039,FIX,705.3503627834946
2040,FIX,678.1395093961664
2021,FIX,756.6302112820513
2022,FIX,739.2765958951309
2023,FIX,744.0263322528183
2024,FIX,783.840848610878
2025,FIX,818.1652499329415
2026,FIX,796.1980166080787
2027,FIX,774.5026608505466
2028,FIX,752.9694767002798
2029,FIX,726.3930347793369
2030,FIX,705.1791903991752
2031,FIX,684.2570514869047
2032,FIX,694.4440714166816
2033,FIX,708.1550986356461
2034,FIX,722.3107949166916
2035,FIX,736.9309987757521
2036,FIX,751.8205528448541
2037,FIX,746.0100550357569
2038,FIX,731.4549796795384
