YEAR,CostType,VALUE
2048,CAP,6722.628669506887
2049,CAP,7190.356317934523
2050,CAP,7891.096337412244
2051,CAP,8057.016554058296
2052,CAP,11802.604834662041
2053,CAP,12660.450532599842
2054,CAP,13614.394198846298
2055,CAP,14477.083827452503
2032,CAP,1816.1007039325243
2033,CAP,2047.3397498529134
2034,CAP,2153.4795614591167
2035,CAP,2352.3070633050206
2036,CAP,2602.293120009455
2037,CAP,5788.249466855099
2022,CAP,3966.808038282045
2023,CAP,3708.272805911533
2024,CAP,3863.8427366068213
2025,CAP,4038.5204453850733
2026,CAP,3534.6351821464937
2027,CAP,3749.7531208263986
2028,CAP,3820.415602412769
2029,CAP,3719.933741206769
2030,CAP,3980.8359742750786
2031,CAP,4061.171152358075
2038,CAP,6262.793541490932
2039,CAP,6479.594095693079
2040,CAP,6974.367753061492
2041,CAP,6712.040617373679
2042,CAP,6947.949295168828
2043,CAP,7171.471864000974
2044,CAP,7405.18407805468
2045,CAP,7946.350829737972
2046,CAP,8188.133152064779
2047,CAP,6090.603363337387
2021,CAP,9.273558974359329
2048,FIX,1669.8342035190253
2049,FIX,1712.8417121634345
2050,FIX,1764.7101298405375
2051,FIX,1833.687349567555
2052,FIX,1886.3006282556867
2053,FIX,1944.0469779590023
2054,FIX,2004.8459261894836
2055,FIX,2078.4522855296227
2032,FIX,1030.0159510630942
2033,FIX,1070.8841043719206
2034,FIX,1114.3206518265258
2035,FIX,1160.287997988345
2036,FIX,1197.293203315162
2037,FIX,1233.3242082306808
2038,FIX,1270.5577586912468
2039,FIX,1309.3339390401284
2040,FIX,1339.5711407446436
2041,FIX,1376.5083058997582
2042,FIX,1415.5852855931935
2043,FIX,1456.8259105578077
2044,FIX,1498.773066065336
2045,FIX,1532.071998195831
2046,FIX,1567.5171828126142
2047,FIX,1618.6576497262797
2021,FIX,756.6302112820513
2022,FIX,765.8939374263083
2023,FIX,763.9732511753002
2024,FIX,803.78830753336
2025,FIX,834.3402248761728
2026,FIX,856.5455132706753
2027,FIX,880.6091962423375
2028,FIX,906.4576186727766
2029,FIX,933.0905390254644
2030,FIX,962.9083418803541
2031,FIX,994.6716220203589
