YEAR,TECHNOLOGY:Type,VALUE
2021,DSLBDL,307.0021025641026
2022,DSLBDL,317.5483340189223
2023,DSLBDL,328.4009489921844
2024,DSLBDL,339.539712189771
2025,DSLBDL,350.9883615795969
2026,DSLBDL,358.0944769230771
2027,DSLBDL,365.2305101679929
2028,DSLBDL,364.1550423280423
2029,DSLBDL,371.7354210526317
2030,DSLBDL,379.21905380577425
2031,DSLBDL,387.14831201044393
2032,DSLBDL,395.42069791666677
2033,DSLBDL,403.66819791666677
2034,DSLBDL,403.69546899224815
2035,DSLBDL,411.41199338249197
2036,DSLBDL,419.98272508980887
2037,DSLBDL,428.9168108511696
2038,DSLBDL,438.14885496183206
2039,DSLBDL,447.49768447051565
2040,DSLBDL,457.30795146587843
2041,DSLBDL,456.76391481215614
2042,DSLBDL,466.6543859649125
2043,DSLBDL,476.6674285714287
2044,DSLBDL,487.16719971570706
2045,DSLBDL,497.83567292922135
2046,DSLBDL,508.5276366843034
2047,DSLBDL,508.5067707116354
2048,DSLBDL,519.8416544325656
2049,DSLBDL,531.4399647523331
2050,DSLBDL,543.5143833569842
2051,DSLBDL,555.8794996360539
2052,DSLBDL,566.4502631132235
2053,DSLBDL,578.9959712555875
2054,DSLBDL,591.678787981667
2055,DSLBDL,604.6658049001301
2023,ELC,0.0183500188828235
2024,ELC,0.0197000263215115
2025,ELC,0.0210499765395223
2026,ELC,0.024093462364856
2027,ELC,0.0272339350590372
2028,ELC,0.0304771428086782
2029,ELC,0.0338285180053842
2030,ELC,0.037290378498460106
2031,ELC,0.0408742260667427
2032,ELC,0.0445823105396453
2033,ELC,0.0484196191933641
2034,ELC,0.052391062285628905
2035,ELC,0.0565081869800607
2036,ELC,0.060769714774296706
2037,ELC,0.0651891226365129
2022,ELC,0.0140018997264851
2038,ELC,0.0667718248572204
2039,ELC,0.0715251775951101
2040,ELC,0.0764537268958368
2041,ELC,0.0815753951394752
2042,ELC,0.0868858695069811
2043,ELC,0.0923787664469294
2044,ELC,0.0981068260619854
2045,ELC,0.1040446533116459
2046,ELC,0.1101952048648134
2047,ELC,0.1166076753567089
2048,ELC,0.1232472228044435
2049,ELC,0.1301348550425761
2050,ELC,0.1373245664228715
2051,ELC,0.1452251896087143
2052,ELC,0.1535221964439913
2053,ELC,0.1622311925841925
2054,ELC,0.1713303301116324
2055,ELC,0.180889834476014
2021,JET,0.01
2022,JET,0.0106666666666666
2023,JET,0.0113333333333333
2024,JET,0.0119999999999999
2025,JET,0.0126666666666666
2026,JET,0.0132204515272244
2027,JET,0.0137698412698412
2028,JET,0.0143126921387791
2029,JET,0.0146347331583552
2030,JET,0.0151699346405228
2031,JET,0.0157009548611111
2032,JET,0.0162278426286208
2033,JET,0.0167484926787252
2034,JET,0.0172672672672672
2035,JET,0.0177820512820512
2036,JET,0.0182950191570881
2037,JET,0.0188019508057676
2038,JET,0.0193071398394592
2039,JET,0.019810606060606
2040,JET,0.0203102725366876
2041,JET,0.0208061821219715
2042,JET,0.0213004577611319
2043,JET,0.0217931177446102
2044,JET,0.0220838496489054
2045,JET,0.0225720164609053
2046,JET,0.0230565805658056
2047,JET,0.0235416666666666
2048,JET,0.024021164021164
2049,JET,0.0245012165450121
2050,JET,0.0249777777777777
2051,JET,0.0255434343434343
2052,JET,0.0261131313131313
2053,JET,0.0266828282828282
2054,JET,0.0272545454545454
2055,JET,0.028020202020202
